"Extraction","The homogenized wheat ears (100±2 mg fresh weight) were weighed into Eppendorf tubes and extracted with 1 mL of pre-cooled methanol/water 3+1 (v/v) including 0.1% formic acid, by vortexing for 10 seconds and further treatment in an ultrasonic bath at room temperature for 15 min. Samples were centrifuged for 10 min at 8,500 × g at 4°C and 200 µL of the supernatant were combined with 140 µL water, 75 µL chloroform and 10 µL of internal standard mixture. After shaking, the tubes were again centrifuged for 4 min at 8,500 × g at 4°C and 200 µL of the methanol/water phase were transferred into micro-inserts in GC/HPLC vials. The samples were evaporated overnight using a centrifugal evaporator (Labconco, Kansas City, MO) at 15°C and subsequently put on the GC auto sampler (PAL LHX-xt, CTC Analytics, Carrboro, NC) for an optimized online two step derivatization procedure. The sample was re-suspended in 40 µL MOX (20 mg/mL pyridine) and agitated for 90 min at 60°C. Thereafter, 50 µL MSTFA and 10 µL internal standard (NONA, 370 mg/L) were added before the vial was again agitated at 60°C for 60 min. Prior to analysis, the samples were kept in the drawer for 10 min at 4°C to allow equilibration and sedimentation of particles. ","MTBLS112"
"Chromatography","For separation and detection of analytes an Agilent 7890A gas chromatograph coupled to a 5975C inert XL MSD detector (Agilent, Waldbronn, Germany) was used. The instruments were controlled by ChemStation software (Agilent Technologies, version E.02.01.1177). A volume of 1 µL of the liquid sample was injected into the split/splitless injector at 250°C in split mode and using a split of 25:1. An HP5-ms column (30 m x 0.25 mm x 0.25 µm; Agilent Technologies, Waldbronn, Germany) was operated at a constant flow of 1 mL/min helium. After keeping the oven at 50°C for 2 min, it was heated to 310°C (10°C/min) and subsequently kept at this temperature for 15 min.","MTBLS112"
"Mass spectrometry","Compounds were detected from m/z 50-800 utilizing the 5975C inert XL MSD detector (Agilent, Waldbronn, Germany). The MSD interface was kept at 290°C throughout the run. After 7 minutes of solvent delay, the detector was used in scan mode The EI source was kept at 230°C and the MSD quadrupole at 150°C. Autotuning of the MSD was performed at least once a week or after exchange of spare parts.","MTBLS112"
"Data transformation","Raw GC-MS data files were acquired by ChemStation and exported in the net.cdf format. The converted files were subsequently imported by the MetaboliteDetector software (version 2.5.20130104-Linux) and further processed. Besides mass spectral deconvolution (settings: peak threshold 5; minimum peak height 5; deconvolution width 7; required number of peaks 20) and computation of feature areas for relative quantification, the retention index for compound recognition was calculated and the corresponding spectra were compared to an in-house library.","MTBLS112"
"Metabolite identification","Retention indices and GC-MS spectra were compared to an in-house library. This library was established by measuring 132 authentic reference standards using the same derivatization protocol, analytical parameters and instrument as the wheat samples analysed in this study. Metabolites were identified by comparison of mass spectra and retention indices to the spectra library using a cut-off value of 70%. The feature areas of three specific fragment ions were recorded for each metabolite and the ion with the highest signal to noise ratio was detected by an in-house, Python based software, and chosen for further data processing and comparative quantification in all samples.","MTBLS112"
"Sample collection","In this study, Euglena gracilis wild-type Z strain and a streptomycin-bleached mutant SM-ZK with less chloroplasts (Mccalla, 1963; Oda et al., 1982) were used. They were maintained in 150 mL of Koren-Hutner medium (pH 5.0) in Sakaguchi flasks at 27°C under continuous light on a shaker (120 rpm) for 2 days (early-log phase) or 4 days (late-log phase) (Koren and Hunter, 1967). Wax ester fermentation was induced either by halting the culture agitation, which stops aeration and induces hypoxia, or by aerating N2 gas into culture medium for 10 min to remove oxygen and other gases, including carbon dioxide, completely. For anoxic conditions induced by N2 gas aeration, different NaHCO3 concentration (1 mM and 10 mM) were added to investigate the effect of a carbon source on wax fermentation. Cells were collected 0, 4, and 24 h after the initiation of anaerobiosis and were immediately immersed in liquid nitrogen followed by lyophilization.","MTBLS113"
"Extraction","The method for the extraction of lipophilic compounds was modified from Furuhashi and Weckwerth (2013). Approximately 5 mg of lyophilized Euglena sample was homogenized with quartz sands (Wako, Osaka, Japan) (approximately 300 mg) in 1 mL of MCA solvent (methanol/chloroform/2 % acetic acid, 5:2:1, v/v/v) using a Mixer Mill MM400 (Retsch, Haan, Germany) for 90 s at 30 Hz. For absolute quantification, 60 µg C20:0 FAME (Larodan, Sweden) was added into 1 mL MCA solvent before homogenizing. The sample was centrifuged at 21,000 × ɡ for 3 min. The supernatant was divided into two fractions, retaining 200 µL for wax ester analysis and the remaining 800 µL for total lipophilic compound analysis. Phase separation was conducted by adding 500 µL of water and 400 µL of chloroform to the supernatant. The sample was centrifuged at 21,000 × ɡ for 3 min, and an upper polar phase was removed. The remaining inter-phase and the bottom apolar phase were desiccated using a centrifugal evaporator (Thermo Fischer, Waltham, MA, USA). ","MTBLS113"
"Chromatography","GC-MS measurements were carried out on a gas chromatography-time of flight-mass spectrometer (GC-TOF-MS) (Auto sampler, JASCO PAL GC-xt; GC, Agilent 6890N; MS, Waters GTC premier) instrument (JASCO, Tokyo, Japan; Agilent Technologies, Santa Clara, CA; Waters, Milford, MA, USA). The injector temperature was 230°C using a cold trap splitless mode. The flow rate of carrier He gas was 1 ml/min-1. GC separation was performed on an HP-5MS capillary column (30 m × 0.25 mm × 0.25 µm) (Agilent Technologies, Santa Clara, CA). After a 1-min isothermal period at 70°C, the temperature was programmed to 76°C at a heating rate of 1°C min-1, then to 350°C at a heating rate of 6°C min-1 and maintained for 1 min. The temperatures of the GC-MS transfer line and the source of the mass spectrometer were 340°C and 250°C, respectively. ","MTBLS113"
"Mass spectrometry","GC-MS measurements were carried out on a gas chromatography-time of flight-mass spectrometer (GC-TOF-MS) (Auto sampler, JASCO PAL GC-xt; GC, Agilent 6890N; MS, Waters GTC premier) instrument (JASCO, Tokyo, Japan; Agilent Technologies, Santa Clara, CA; Waters, Milford, MA, USA). The mass spectrometer was operated in an electron-impact mode (EI) at 70 eV in a scan range of m/z 40-600. ","MTBLS113"
"Data transformation","","MTBLS113"
"Metabolite identification","Metabolites were identified based on their mass spectral characteristics and retention times by comparison with retention times of reference compounds in an in-house reference library. All metabolites were quantified using QuanLynx (Waters, Milford, MA, USA), a software for the analysis of mass spectrometric data.","MTBLS113"
"Derivatization","For wax esters and other free form lipophilic compound profiling, the dried apolar (with inter-phase) pellet was incubated with 20 µL methoxamine-HCl (Sigma-Aldrich, St. Louis, MO, USA) solution (40 mg/mL pyridine) for 90 min at 30°C. N-methyl-N-(trimethylsilyl)trifuoroacetamide (80 µL; MSTFA: Sigma-Aldrich) for silylation was added and incubated for 30 min at 37°C, and 1 µL of the sample was injected into the GC-MS. 2.4 Methyl esterification and derivatization for total lipophilic compound profilingAlkaline methyl esterification converted only the bounded form of fatty acids (e.g., glycerides and wax esters) into FAMEs. The resulting glycerol and fatty alcohols (FALs) with free fatty acids (FFAs) and steroids contained in the original sample were silylated during the subsequent MSTFA treatment (Furuhashi and Weckwerth, 2013).","MTBLS113"
"Sample collection","Rats were decapitated and blood serum was prepared by allowing blood to clot before being centrifuged at 5000 rpm for 20 minutes.","MTBLS114"
"Extraction","","MTBLS114"
"NMR sample","Blood serum was centrifuged and the supernatant (200 ?L) was mixed with D2O (400 ?L). The samples were analyzed at 25 �C.","MTBLS114"
"NMR spectroscopy","The samples were analyzed on a Bruker 400 MHz spectrometer using a 5-mm 1H/13C/15N/31P QNP probe. The water suppressed spin-echo Carr-Purcell-Meiboom-Gill (CPMG) pulse sequence (relaxation delay-90-(t-180-t)n-acquire) was used to allow attenuation of broad signals from macromolecules, with a total CPMG time of 105 ms (n = 128). Spectra were recorded using 512 transients with 32k data points and a spectral width of 6410 Hz. Water suppression was achieved by irradiation during the relaxation delay of 3 s.","MTBLS114"
"NMR assay","All spectra were processed with Topspin 2.0 (Bruker). A zero-filling factor of 2 and a line-broadening of 0.5 Hz were applied to the spectra. Phasing was done automatically, followed by manual phasing if necessary, and baseline correction was automatically performed by subtraction of a polynomial of fifth degree. The signal of the anomeric proton of ?-glucose was used as a reference (? 5.233 ppm).","MTBLS114"
"Data transformation","","MTBLS114"
"Metabolite identification","Spectral signals were assigned by comparison of chemical shifts with values from the literature and from the Chenomx library (Chenomx NMR Suite 7.5, Chenomx Inc., Alberta, US). In order to support the assignment of metabolite signals, DOSY, 1H,1H-TOCSY and 1H,13C-HSQC experiments were run on selected samples, which were then spiked with some of the expected metabolites.","MTBLS114"
"Sample collection","Reef-building coral samples were collected from a small area (ca. 135 m2) of a fringing reef in Kaneohe Bay, Hawaii (21°25'58.28""N, 157°47'23.55""W) using bone cutters and immediately immersed in liquid nitrogen. Samples used to assess intra-colony and technical variation in metabolite profiles were collected in December 2011, while those used to assess inter-colony variability were sampled in June 2013. While coral metabolite content may change, variability measured in 1H-NMR profiles is still likely to be comparable within and among colonies through time. Following sample collection, coral fragments were lyophilized and stored at -80 °C prior to metabolite extraction. To assess technical variation, three replicate fragments from separate colonies were collected, pooled, and pulverized. From these samples, 5 replicate extractions were performed. Five fragments of a single Porites compressa colony, which is a dominant reef-building coral in Hawaii, and 5 from separate colonies were used to assess intra- and inter-colony variation in 1H-NMR profiles.","MTBLS116"
